name,path,description,homepage_url,project,repo_url,logo,twitter,crunchbase,chat_channel,accepted,dev_stats_url,artwork_url,stack_overflow_url,blog_url,mailing_list_url,slack_url,gitter_url,youtube_url,language
OpenTracing,Observability,OpenTracing API for Go. 🛑 This library is DEPRECATED! https://github.com/opentracing/specification/issues/163,https://opentracing.io/,archived,https://github.com/opentracing/opentracing-go,https://landscape.cncf.io/logos/b0d00dd2dfd851136b114f137fb22d192a5666c6fe96dfd5631d22c31c181c1a.svg,https://twitter.com/opentracing,https://www.crunchbase.com/organization/cloud-native-computing-foundation,,2016-10-11,,https://github.com/cncf/artwork/blob/master/examples/incubating.md#opentracing-logos,https://stackoverflow.com/questions/tagged/opentracing,https://medium.com/opentracing,https://groups.google.com/forum/#!forum/opentracing,,https://gitter.im/opentracing/public,,Go
OpenYurt,Automation & Configuration,An open platform that extending your native Kubernetes to edge.,https://openyurt.io/,incubating,https://github.com/openyurtio/openyurt,https://landscape.cncf.io/logos/3c216efe174d53c58cb2f7209a0ebcbf7f709ca5808322e44dadd2819598a7a7.svg,,https://www.crunchbase.com/organization/cloud-native-computing-foundation,,2020-09-08,https://openyurt.devstats.cncf.io/,,,,,,,,Go
Operator Framework,Application Definition & Image Build,"SDK for building Kubernetes applications. Provides high level APIs, useful abstractions, and project scaffolding.",https://operatorframework.io/,incubating,https://github.com/operator-framework/operator-sdk,https://landscape.cncf.io/logos/31185d07fe99edfa77fdadb1bf9de41fddcbe97a5fd4cf28dea07d1cea170213.svg,,https://www.crunchbase.com/organization/cloud-native-computing-foundation,,2020-07-09,https://operatorframework.devstats.cncf.io/,,,,,,,https://www.youtube.com/channel/UCxRfXpCVxnotoSGxEpB1hwA,Go
ORAS,Cloud Native Storage,"OCI registry client - managing content like artifacts, images, packages",https://oras.land/,sandbox,https://github.com/oras-project/oras,https://landscape.cncf.io/logos/9fb94960a820a4ca1851097501a745b3e8c66b8a263c1e800e2c2adac2e04cd9.svg,https://twitter.com/orasproject,https://www.crunchbase.com/organization/cloud-native-computing-foundation,,2021-07-13,https://oras.devstats.cncf.io/,https://github.com/cncf/artwork/blob/master/examples/sandbox.md#oras-logos,,https://oras.land/blog/,,https://cloud-native.slack.com/messages/oras,,,Go
OSCAL-COMPASS,Security & Compliance,"The OSCAL COMPASS project is set of tools that enable the creation, validation, and governance of documentation artifacts for compliance needs. It leverages NIST's OSCAL (Open Security Controls Assessment Language) as a standard data format for interchange between tools and people, and provides an opinionated approach to OSCAL SDK and adoption by policy engines.",https://github.com/oscal-compass/community,sandbox,https://github.com/oscal-compass/compliance-trestle,https://landscape.cncf.io/logos/8cd09905b32d41ed529878ec92840eb7008bf8e9ca933340cd1b1370de013554.svg,,,,2024-06-21,,,,https://dzone.com/articles/compass-compliance-part-1,https://groups.google.com/g/oscal-compass,https://cloud-native.slack.com/archives/C06F3PEPNBW,,https://www.youtube.com/@OSCAL-Compass,Python
OVN-Kubernetes,Cloud Native Network,A robust Kubernetes networking platform,https://ovn-kubernetes.io/,sandbox,https://github.com/ovn-kubernetes/ovn-kubernetes,https://landscape.cncf.io/logos/2a67fb52c5a35b36cc411c124934d565d6c525778a3afbb5ca1116f7cad63c52.svg,,https://www.crunchbase.com/organization/cloud-native-computing-foundation,,2024-10-17,https://ovn-kubernetes.devstats.cncf.io/,https://github.com/cncf/artwork/blob/master/examples/sandbox.md#ovn-kubernetes-logos,,,https://groups.google.com/g/ovn-kubernetes,https://cloud-native.slack.com/messages/C08452HR8V6/details/,,,Go
Paralus,Security & Compliance,"Paralus is a free, open source tool that enables controlled, audited access to Kubernetes infrastructure and Zero trust Kubernetes with zero friction.",https://www.paralus.io/,sandbox,https://github.com/paralus/paralus,https://landscape.cncf.io/logos/a81b2c55fb19e52355b3b0eb674f8a292d740b628cf067a2156644668fa06ef0.svg,https://twitter.com/paralus_,https://www.crunchbase.com/organization/cloud-native-computing-foundation,,2022-12-14,https://paralus.devstats.cncf.io/,https://github.com/cncf/artwork/tree/master/projects/paralus,,https://www.paralus.io/blog,,https://kubernetes.slack.com/messages/paralus,,,Go
Parsec,Security & Compliance,Platform AbstRaction for SECurity service,https://parsec.community/,sandbox,https://github.com/parallaxsecond/parsec,https://landscape.cncf.io/logos/18ba5f7f3b70c20179103d103dea1bb8085305101aef19183e8c6f367290742e.svg,,https://www.crunchbase.com/organization/cloud-native-computing-foundation,,2020-06-25,https://parsec.devstats.cncf.io/,https://github.com/cncf/artwork/blob/master/examples/sandbox.md#parsec-logos,,,,,,,Rust
Perses,Observability,Perses is a dashboard tool to visualize observability data from Prometheus/Thanos/Jaeger.,https://perses.dev,sandbox,https://github.com/perses/perses,https://landscape.cncf.io/logos/256e187cba8a0dbfe209fecebe387e3c66cb0ddcf25a281e7048e945f063c215.svg,https://x.com/PersesDev,,#perses-dev,2024-08-29,https://perses.devstats.cncf.io/,https://github.com/cncf/artwork/blob/main/examples/sandbox.md#perses-logos,,,,https://cloud-native.slack.com/messages/C07KQR95WBE,,,TypeScript
PipeCD,Continuous Integration & Delivery,GitOps style continuous delivery platform that provides consistent deployment and operations experience for any applications,https://pipecd.dev/,sandbox,https://github.com/pipe-cd/pipecd,https://landscape.cncf.io/logos/4e43b8893004036ccb89a0916acfd45d9d278b4423ef1a9e8cdb1233b8328372.svg,https://twitter.com/pipecd_dev,https://www.crunchbase.com/organization/cloud-native-computing-foundation,,2023-05-17,https://pipecd.devstats.cncf.io/,,,https://pipecd.dev/blog/,,https://cloud-native.slack.com/messages/pipecd,,,Go
Piraeus Datastore,Cloud Native Storage,The Piraeus Operator manages LINSTOR clusters in Kubernetes.,https://piraeus.io/,sandbox,https://github.com/piraeusdatastore/piraeus-operator,https://landscape.cncf.io/logos/02d11d8d325ab2543fe2eeca18554d390e6d7f40b1c2a12b255969ef2f12b8ad.svg,,https://www.crunchbase.com/organization/cloud-native-computing-foundation,,2021-01-26,,,,,,,,,Go
Pixie,Observability,Open source Kubernetes observability for developers,https://px.dev/,sandbox,https://github.com/pixie-io/pixie,https://landscape.cncf.io/logos/1784bec667c9669cc0ab5f6986aa60a9ad4f086cc8d76ec13cc02a143595a2b1.svg,https://twitter.com/pixie_run,https://www.crunchbase.com/organization/cloud-native-computing-foundation,,2021-06-22,https://pixie.devstats.cncf.io/,,,https://blog.px.dev/,,https://slackin.px.dev/,,https://www.youtube.com/channel/UCOMCDRvBVNIS0lCyOmst7eg,C++
Porter,Application Definition & Image Build,"Porter enables you to package your application artifact, client tools, configuration and deployment logic together as an installer that you can distribute, and install with a single command.",https://porter.sh/,sandbox,https://github.com/getporter/porter,https://landscape.cncf.io/logos/ab188affd9c3f10bb4bc9e21c393c4798d2c001db36d397a5e1c2d09525a9799.svg,https://twitter.com/get_porter,https://www.crunchbase.com/organization/cloud-native-computing-foundation,,2020-09-08,https://porter.devstats.cncf.io/,https://github.com/cncf/artwork/blob/master/examples/sandbox.md#porter-logos,,https://getporter.org/blog,https://getporter.org/mailing-list,https://getporter.org/community/#slack,,https://www.youtube.com/channel/UCbpSU5xLikfXQ-5meXLrsfA,Go
Pravega,Streaming & Messaging,Pravega - Streaming as a new software defined storage primitive,https://cncf.pravega.io,sandbox,https://github.com/pravega/pravega,https://landscape.cncf.io/logos/3623fe8b38cd9b1e41d8e675050e370a2947856190e5328ad90ec13292def314.svg,https://twitter.com/PravegaIO,https://www.crunchbase.com/organization/cloud-native-computing-foundation,,2020-11-10,https://pravega.devstats.cncf.io/,https://github.com/cncf/artwork/blob/master/examples/sandbox.md#pravega-logos,,https://blog.pravega.io/,,https://pravega-io.slack.com/,,https://www.youtube.com/channel/UCiEkLCWdnjSpub76ZEZcdqw,Java
Prometheus,Observability,The Prometheus monitoring system and time series database.,https://prometheus.io/,graduated,https://github.com/prometheus/prometheus,https://landscape.cncf.io/logos/4d6a2b87a6c9a01ed1b82cef5db978e273adb99fda44d47e5dae48f75207147c.svg,https://twitter.com/PrometheusIO,https://www.crunchbase.com/organization/cloud-native-computing-foundation,#prometheus,2016-05-09,https://prometheus.devstats.cncf.io/,https://github.com/cncf/artwork/blob/master/examples/graduated.md#prometheus-logos,https://stackoverflow.com/questions/tagged/prometheus,https://prometheus.io/blog/,https://prometheus.io/community/,https://libera.chat/,,https://www.youtube.com/channel/UC4pLFely0-Odea4B2NL1nWA,Go
Radius,Application Definition & Image Build,"Radius is a cloud-native application platform that enables developers and the platform engineers that support them to collaborate on delivering and managing cloud-native applications that follow organizational best practices for cost, operations and security, by default.",https://radapp.io/,sandbox,https://github.com/radius-project/radius,https://landscape.cncf.io/logos/7b57eafa88dba3fed85862b1fb967a6e0b49c477c07cf13c09af2d2ee94176af.svg,https://twitter.com/radapp_io,,,2024-04-16,https://radius.devstats.cncf.io/,,,https://blog.radapp.io/posts,,,,https://www.youtube.com/@radapp_io,Go
Ratify,Security & Compliance,A verification engine on Kubernetes which enables verification of artifact security metadata and admits for deployment only those that comply with policies you create.,https://ratify.dev/,sandbox,https://github.com/ratify-project/ratify,https://landscape.cncf.io/logos/801882e50abbab1253117fea0a5e3ac4aec6a64a82fd675cd8068fb7ef1f1713.svg,https://twitter.com/artifact_ratify,https://www.crunchbase.com/organization/cloud-native-computing-foundation,,2024-08-30,https://ratify.devstats.cncf.io/,,,,,,,,Go
rkt,Container Runtime,"[Project ended] rkt is a pod-native container engine for Linux. It is composable, secure, and built on standards.",https://github.com/rkt/rkt,archived,https://github.com/rkt/rkt,https://landscape.cncf.io/logos/7c7f4c8246797f7c0e315e0d2100ef692212b74cb60db28367ef90121718f310.svg,,https://www.crunchbase.com/organization/cloud-native-computing-foundation,,2017-03-29,,https://github.com/cncf/artwork/blob/master/examples/archived.md#rkt-logos,https://stackoverflow.com/questions/tagged/rkt,,https://groups.google.com/forum/?hl=en#!forum/rkt-dev,,,https://www.youtube.com/watch?v=XV6502odGd0&list=PLlh6TqkU8kg-5_WY2VVoRxnh-dFtB0ssp,Go
Rook,Cloud Native Storage,Storage Orchestration for Kubernetes,https://rook.io/,graduated,https://github.com/rook/rook,https://landscape.cncf.io/logos/d08d5a49647bd660e74f90a4ff4f46524f35a4463b65090f4bcc513e577922b2.svg,https://twitter.com/rook_io,https://www.crunchbase.com/organization/cloud-native-computing-foundation,,2018-01-29,https://rook.devstats.cncf.io/,https://github.com/cncf/artwork/blob/master/examples/incubating.md#rook-logos,https://stackoverflow.com/questions/tagged/rook,https://blog.rook.io/,,https://rook-io.slack.com/,,,Go
SchemaHero,Database,A Kubernetes operator for declarative database schema management (gitops for database schemas),https://schemahero.io,sandbox,https://github.com/schemahero/schemahero,https://landscape.cncf.io/logos/4286704f686b959bef9fc6bee3df9aa9c8043a9208e8e7271967fa2c340c8bf7.svg,,https://www.crunchbase.com/organization/cloud-native-computing-foundation,,2020-11-10,https://schemahero.devstats.cncf.io/,https://github.com/cncf/artwork/tree/master/projects/schemahero,,,,https://kubernetes.slack.com/messages/schemahero,,,Go
Score,Application Definition & Image Build,Score is an open-source workload specification designed to simplify development for cloud-native developers.,https://score.dev/,sandbox,https://github.com/score-spec/spec,https://landscape.cncf.io/logos/a55fa31e0c14909b8a568e2a7bdf7e77650f0e99a91cbdab8e567a8bcfa1b4c6.svg,,,,2024-07-08,https://score.devstats.cncf.io/,,,https://score.dev/blog,,,,,Makefile
sealer,Application Definition & Image Build,"Build, Share and Run Both Your Kubernetes Cluster and Distributed Applications  (Project under CNCF)",http://sealer.cool/,sandbox,https://github.com/sealerio/sealer,https://landscape.cncf.io/logos/477106e014c25a2c6be8ca69b85b554cf123f43b8c81c5c174ecc81aafbec743.svg,https://twitter.com/sealer_oss,https://www.crunchbase.com/organization/cloud-native-computing-foundation,,2022-04-26,https://sealer.devstats.cncf.io/,,,,,https://kubernetes.slack.com/messages/sealer,,,Go
Sermant,Service Mesh,Sermant a proxyless service mesh solution based on Javaagent.,https://sermant.io/,sandbox,https://github.com/sermant-io/Sermant,https://landscape.cncf.io/logos/f4255f32ec6577f151f9a0335017ecd36dcf2e8b1656a558a401088eac810218.svg,,https://www.crunchbase.com/organization/cloud-native-computing-foundation,,2024-10-09,,,,,,,,,Java
Serverless Devs,Scheduling & Orchestration,:fire: Serverless Devs: Serverless developer tool ( Serverless Devs: Serverless 开发者工具 ),https://www.serverless-devs.com/,sandbox,https://github.com/serverless-devs/serverless-devs,https://landscape.cncf.io/logos/3f9d546a8a86b01fef093d25fec246375834377148925fc790b8468e827fe474.svg,,https://www.crunchbase.com/organization/cloud-native-computing-foundation,,2022-09-14,,,,,,,,,TypeScript
Serverless Workflow,Application Definition & Image Build,"Contains the official specification for the Serverless Workflow Domain Specific Language. It provides detailed guidelines and standards for defining, executing, and managing workflows in serverless environments, ensuring consistency and interoperability across implementations.",https://serverlessworkflow.io,sandbox,https://github.com/serverlessworkflow/specification,https://landscape.cncf.io/logos/e1fb02c3ed744f72910725fa7fc1b97b875ed12603b71996533cb084c916abb4.svg,https://twitter.com/CNCFWorkflow,https://www.crunchbase.com/organization/cloud-native-computing-foundation,,2020-07-14,https://serverlessworkflow.devstats.cncf.io/,,,,,,,,Gherkin
Service Mesh Interface (SMI),Service Mesh,Service Mesh Interface,https://smi-spec.io,archived,https://github.com/servicemeshinterface/smi-spec,https://landscape.cncf.io/logos/9f3232b4431e5ae500bc9931df575a388c93c36f394089426e57125f31e5ee67.svg,https://twitter.com/smi_spec,https://www.crunchbase.com/organization/cloud-native-computing-foundation,,2020-03-19,,,,,,,,,Makefile
Service Mesh Performance,Service Mesh,Standardizing Cloud Native Value Measurement,https://smp-spec.io/,sandbox,https://github.com/service-mesh-performance/service-mesh-performance,https://landscape.cncf.io/logos/2317d17b50e40d3c9618e79a9b0017ff5293e0caffa751fb20c752ca0d6c74ff.svg,https://twitter.com/smp_spec,https://www.crunchbase.com/organization/cloud-native-computing-foundation,,2021-06-22,https://servicemeshperformance.devstats.cncf.io/,https://github.com/cncf/artwork/blob/master/examples/sandbox.md#service-mesh-performance-logos,,,https://groups.google.com/a/smp-spec.io/g/community,https://cloud-native.slack.com/messages/service-mesh-performance,,,Makefile
Shipwright,Application Definition & Image Build,Shipwright - a framework for building container images on Kubernetes,https://shipwright.io,sandbox,https://github.com/shipwright-io/build,https://landscape.cncf.io/logos/934337f3dfc22110ed0f59267e234dc815e912fc75e18c541ba21961b779b882.svg,https://twitter.com/shipwrightio,https://www.crunchbase.com/organization/cloud-native-computing-foundation,,2024-08-19,,,,,,,,,Go
Skooner,Observability,Simple Kubernetes real-time dashboard and management.,https://skooner.io/,archived,https://github.com/skooner-k8s/skooner,https://landscape.cncf.io/logos/0c21b8d8adf3261cbbe0495f3d5c724a0a5672418ff9ca6d3ef6143fecaab2f4.svg,,https://www.crunchbase.com/organization/cloud-native-computing-foundation,,2021-01-26,,,,,,,,,JavaScript
SlimToolkit,Security & Compliance,"Inspect, Optimize and Debug Your Containers",https://slimtoolkit.org/,sandbox,https://github.com/slimtoolkit/slim,https://landscape.cncf.io/logos/437280b6310fe58523ee668e1306dfab7b9c91c7c79fa40da2458e53a58184ca.svg,https://twitter.com/slimtoolkit,https://www.crunchbase.com/organization/cloud-native-computing-foundation,#slim-toolkit,2023-05-17,https://slimtoolkit.devstats.cncf.io/,,,,,https://cloud-native.slack.com/,,,Go
SOPS,Security & Compliance,"sops is an editor of encrypted files that supports YAML, JSON, ENV, INI and BINARY formats and encrypts with AWS KMS, GCP KMS, Azure Key Vault, age, and PGP.",https://github.com/getsops,sandbox,https://github.com/getsops/sops,https://landscape.cncf.io/logos/c66ce7dd7b0c311213090978cdfaafe1041dd7805a5b73bf5b3aca228594d68c.svg,,https://www.crunchbase.com/organization/cloud-native-computing-foundation,#sops,2023-05-17,https://sops.devstats.cncf.io/,,,,,https://cloud-native.slack.com,,,Go
Spiderpool,Cloud Native Network,"Spiderpool is the underlay and RDMA network solution of the Kubernetes, for bare metal, VM and public cloud",https://spidernet-io.github.io/spiderpool/,sandbox,https://github.com/spidernet-io/spiderpool,https://landscape.cncf.io/logos/c1c69ab1f326025a4cf737fa1667983aa259490ca1c4131dcd1db60b739f7a6c.svg,https://twitter.com/daocloud_io,https://www.crunchbase.com/organization/cloud-native-computing-foundation,,2023-12-19,https://spiderpool.devstats.cncf.io/,https://github.com/cncf/artwork/tree/master/projects/spiderpool,,,,https://cloud-native.slack.com/messages/spiderpool,,,Go
SPIFFE,Key Management,The SPIFFE Project,https://spiffe.io/,graduated,https://github.com/spiffe/spiffe,https://landscape.cncf.io/logos/e649cd82385a7f0758eb272631b7d9148b3a9211493001b6864a6538b73cbee6.svg,https://twitter.com/spiffeio,https://www.crunchbase.com/organization/cloud-native-computing-foundation,,2018-03-29,https://spiffe.devstats.cncf.io/,https://github.com/cncf/artwork/blob/master/examples/sandbox.md#spiffe-logos,,https://blog.spiffe.io/,https://groups.google.com/a/spiffe.io/forum/#!forum/announce,https://slack.spiffe.io/,,,Shell
SPIRE,Key Management,The SPIFFE Runtime Environment,https://spiffe.io/spire/,graduated,https://github.com/spiffe/spire,https://landscape.cncf.io/logos/8cbfe9bcfba18cc9712bda70565c8598eee930663533395b6cc350618c3e5b02.svg,https://twitter.com/spiffeio,https://www.crunchbase.com/organization/cloud-native-computing-foundation,,2018-03-29,https://spire.devstats.cncf.io/,https://github.com/cncf/artwork/blob/master/examples/sandbox.md#spire-logos,,,,https://slack.spiffe.io/,,,Go
Stacker,Application Definition & Image Build,Stacker is a tool for building OCI images and related artifacts such as SBOMs natively via a declarative yaml format.,https://stackerbuild.io,sandbox,https://github.com/project-stacker/stacker,https://landscape.cncf.io/logos/f8bb728c02223ed0efa0dbb58ae1e940a5590c950c350c3421bcd53990add1ec.svg,,,,2024-06-19,,,,,,,,,Go
Strimzi,Streaming & Messaging,Apache Kafka® running on Kubernetes,https://strimzi.io/,incubating,https://github.com/strimzi/strimzi-kafka-operator,https://landscape.cncf.io/logos/7d10ac8a7224e5d1cce99d7e0c16ea0f48b434c0461139c48a4f8b1477b5400a.svg,https://twitter.com/strimziio,https://www.crunchbase.com/organization/cloud-native-computing-foundation,,2019-08-28,https://strimzi.devstats.cncf.io/,https://github.com/cncf/artwork/blob/master/examples/sandbox.md#strimzi-logos,,,https://github.com/cncf/artwork/blob/master/examples/sandbox.md#strimzi-logos,https://cloud-native.slack.com/messages/strimzi,,,Java
Submariner,Cloud Native Network,"Submariner enables direct networking between Pods and Services in different Kubernetes clusters, either on-premises or in the cloud.",https://submariner.io,sandbox,https://github.com/submariner-io/submariner,https://landscape.cncf.io/logos/58ee5bb2fb1d6492724bbc8926162b64c52a7d05d539733affdbec839da55c0b.svg,https://twitter.com/submarinerio,https://www.crunchbase.com/organization/cloud-native-computing-foundation,,2021-04-28,,,,,,,,,Go
SuperEdge,Automation & Configuration,An edge-native container management system for edge computing,https://superedge.io/,sandbox,https://github.com/superedge/superedge,https://landscape.cncf.io/logos/2f48b1c99f890bacb69db33625dcd274f55c07a653a82c778d2ac46f2a780e92.svg,,https://www.crunchbase.com/organization/cloud-native-computing-foundation,#superedge-community,2021-09-14,https://superedge.devstats.cncf.io,https://github.com/cncf/artwork/blob/master/examples/sandbox.md#superedge-logos,,https://superedge.io/blog/,,https://superedge-workspace.slack.com/,,,Go
Telepresence,Application Definition & Image Build,Local development against a remote Kubernetes or OpenShift cluster,https://www.telepresence.io/,sandbox,https://github.com/telepresenceio/telepresence,https://landscape.cncf.io/logos/49d1b965379ff7dc49fa486fa044829ce231a1cd08d5a345cc16ec49046ab9b3.svg,https://twitter.com/telepresenceio,https://www.crunchbase.com/organization/cloud-native-computing-foundation,#telepresence,2018-05-15,https://telepresence.devstats.cncf.io/,https://github.com/cncf/artwork/blob/master/examples/sandbox.md#telepresence-logos,,,,,,,Go
Teller,Key Management,Cloud native secrets management for developers - never leave your command line for secrets.,https://tlr.dev,sandbox,https://github.com/tellerops/teller,https://landscape.cncf.io/logos/97ffb54efaf5560b55604717adae400c1063c0bdfc8f3b0c6e5088c1105817ff.svg,,https://www.crunchbase.com/organization/cloud-native-computing-foundation,,2022-04-26,,,,,https://github.com/tellerops/teller/discussions,,,,Rust
Thanos,Observability,Highly available Prometheus setup with long term storage capabilities. A CNCF Incubating project.,https://thanos.io/,incubating,https://github.com/thanos-io/thanos,https://landscape.cncf.io/logos/0246c435a220238574280479dfd919e033309178693f308b8c14bbb088eb0ac1.svg,https://twitter.com/ThanosMetrics,https://www.crunchbase.com/organization/cloud-native-computing-foundation,,2019-07-14,https://thanos.devstats.cncf.io/,https://github.com/cncf/artwork/blob/master/examples/sandbox.md#thanos-logos,https://stackoverflow.com/questions/tagged/thanos,https://thanos.io/blog/,,https://cloud-native.slack.com/messages/CK5RSSC10,,,Go
The Update Framework (TUF),Security & Compliance,Python reference implementation of The Update Framework (TUF),https://theupdateframework.github.io/,graduated,https://github.com/theupdateframework/python-tuf,https://landscape.cncf.io/logos/1f67f5f8e6c2f0064cac313ffacde8d4cd8e31e1277ac2cc940bd8b8e8e2b5dc.svg,,https://www.crunchbase.com/organization/cloud-native-computing-foundation,,2017-10-24,https://tuf.devstats.cncf.io/,https://github.com/cncf/artwork/blob/master/examples/incubating.md#tuf-logos,https://stackoverflow.com/questions/tagged/the-update-framework,,https://groups.google.com/forum/?fromgroups#!forum/theupdateframework,,,,Python
TiKV,Database,"A distributed transactional key-value database. Based on the design of Google Spanner and HBase, but simpler to manage and without dependencies on any distributed filesystem",https://tikv.org,graduated,https://github.com/tikv/tikv,https://landscape.cncf.io/logos/9e6b263505fe51ce980697b6dc0e1624e618d6f493072fd50d5ce8a592f0d547.svg,https://twitter.com/tikvproject,https://www.crunchbase.com/organization/cloud-native-computing-foundation,,2018-08-28,https://tikv.devstats.cncf.io/,https://github.com/cncf/artwork/blob/master/examples/sandbox.md#tikv-logos,https://stackoverflow.com/questions/tagged/tikv,https://tikv.org/blog/,https://tikv.org/community/community/,,,https://www.youtube.com/channel/UCXyuUR4qEm0HLDniz46k6sg,Rust
Tinkerbell,Automation & Configuration,Workflow Engine for provisioning Bare Metal,https://tinkerbell.org/,sandbox,https://github.com/tinkerbell/tink,https://landscape.cncf.io/logos/e4bfbb052ae2cfb520110a83ffa06c8e8850c04663634e0718dc2637d7657b96.svg,https://twitter.com/tinkerbell_oss,https://www.crunchbase.com/organization/cloud-native-computing-foundation,,2020-11-10,https://tinkerbell.devstats.cncf.io/,,,,,https://app.slack.com/client/T08PSQ7BQ/C01SRB41GMT,,https://www.youtube.com/channel/UCTzWInTQPvzH21KHS8jrq7A,Go
Tremor,Streaming & Messaging,Main Tremor Project Rust Codebase,https://www.tremor.rs/,sandbox,https://github.com/tremor-rs/tremor-runtime,https://landscape.cncf.io/logos/8535eb997cdb6b8695cfb82ad366a7a0fac8feac342fd7a65bb66161b2f300aa.svg,https://twitter.com/TremorDEBS,https://www.crunchbase.com/organization/cloud-native-computing-foundation,,2020-09-08,https://tremor.devstats.cncf.io/,,,,,,,,Rust
Trickster,Observability,Open Source HTTP Reverse Proxy Cache and Time Series Dashboard Accelerator,https://trickstercache.org,sandbox,https://github.com/trickstercache/trickster,https://landscape.cncf.io/logos/83ff713795a58b7f0b7dea6f9c9a2ddf010b1e1e93f30c21cbd934bb542661a3.svg,,https://www.crunchbase.com/organization/cloud-native-computing-foundation,,2021-03-30,https://trickster.devstats.cncf.io/,https://github.com/cncf/artwork/tree/master/projects/trickster,,,,,,,Go
Vineyard,Cloud Native Storage,Vineyard (v6d) is an in-memory immutable data manager.,https://v6d.io,sandbox,https://github.com/v6d-io/v6d,https://landscape.cncf.io/logos/56b0b5b743b3ef7b5366e800c6ce92d935aa8a7cede0f69e0cd89425d098b438.svg,,https://www.crunchbase.com/organization/cloud-native-computing-foundation,,2021-04-28,,,,,,,,,C++
Virtual Kubelet,Container Runtime,Virtual Kubelet is an open source Kubernetes kubelet implementation.,https://virtual-kubelet.io/,sandbox,https://github.com/virtual-kubelet/virtual-kubelet,https://landscape.cncf.io/logos/32434541b5d6f489da28f8b8e6d5d95280d5c7e94e873e37c1fa92ec4f8c407d.svg,https://twitter.com/virtualkubelet,https://www.crunchbase.com/organization/cloud-native-computing-foundation,,2018-12-04,https://virtualkubelet.devstats.cncf.io/,https://github.com/cncf/artwork/blob/master/examples/sandbox.md#virtual-kubelet-logos,,,,,,,Go
Visual Studio Code Kubernetes Tools,Application Definition & Image Build,The extension for developers building applications to run in Kubernetes clusters and for DevOps staff troubleshooting Kubernetes applications.,https://marketplace.visualstudio.com/items?itemName=ms-kubernetes-tools.vscode-kubernetes-tools,sandbox,https://github.com/vscode-kubernetes-tools/vscode-kubernetes-tools,https://landscape.cncf.io/logos/86477490a2670f3b7cb7e89ac64d76e66bf7c4516daf3e69c8cf742632d0f664.svg,,https://www.crunchbase.com/organization/cloud-native-computing-foundation,,2021-11-09,https://vscodek8stools.devstats.cncf.io/,,,,,,,,TypeScript
Vitess,Database,"MySQL-compatible, horizontally scalable, cloud-native database solution.",https://vitess.io/,graduated,https://github.com/vitessio/vitess,https://landscape.cncf.io/logos/0400b55699049b5048a7121585c90a40310a3e98b07193c259ead4945aba9a38.svg,https://twitter.com/vitessio,https://www.crunchbase.com/organization/cloud-native-computing-foundation,,2018-02-05,https://vitess.devstats.cncf.io/,https://github.com/cncf/artwork/blob/master/examples/graduated.md#vitess-logos,https://stackoverflow.com/questions/tagged/vitess,https://vitess.io/blog/,https://lists.cncf.io/g/cncf-vitess-users,,,,Go
Volcano,Scheduling & Orchestration,A Cloud Native Batch System (Project under CNCF),https://volcano.sh/,incubating,https://github.com/volcano-sh/volcano,https://landscape.cncf.io/logos/45984434efdb609308838359d65422b44b2c60579df44a3f56c642b4161660d1.svg,https://twitter.com/volcano_sh,https://www.crunchbase.com/organization/cloud-native-computing-foundation,,2020-04-09,https://volcano.devstats.cncf.io/,https://github.com/cncf/artwork/blob/master/examples/sandbox.md#volcano,,,,,,,Go
wasmCloud,Scheduling & Orchestration,"wasmCloud is an open source Cloud Native Computing Foundation (CNCF) project that enables teams to build, manage, and scale polyglot apps across any cloud, K8s, or edge.",https://wasmcloud.com,incubating,https://github.com/wasmCloud/wasmCloud,https://landscape.cncf.io/logos/2db2c27b8fd1ce0818a450bd1952c18b2ca72ca8f7c47e06c426f676e9094b17.svg,https://twitter.com/wasmcloud,https://www.crunchbase.com/organization/cloud-native-computing-foundation,,2021-07-13,,https://github.com/cncf/artwork/blob/master/examples/sandbox.md#wasmcloud-logos,,,,,,,Rust
WasmEdge Runtime,Container Runtime,"WasmEdge is a lightweight, high-performance, and extensible WebAssembly runtime for cloud native, edge, and decentralized applications. It powers serverless apps, embedded functions, microservices, smart contracts, and IoT devices.",https://wasmedge.org/,sandbox,https://github.com/WasmEdge/WasmEdge,https://landscape.cncf.io/logos/6cdfd38b5fb9f4a31370a6ad4cd495c875775e018c371b6d598114174371fbb3.svg,https://twitter.com/realwasmedge,https://www.crunchbase.com/organization/cloud-native-computing-foundation,,2021-04-28,https://wasmedge.devstats.cncf.io/,https://github.com/cncf/artwork/blob/master/examples/sandbox.md#wasmedgeruntime-logos,,,,,,,C++
werf,Continuous Integration & Delivery,"werf is a solution for implementing efficient and consistent software delivery to Kubernetes. It covers the entire CI/CD lifecycle and all related artifacts, glues commonly used tools (Git, Docker/Buildah, Helm, K8s) and facilitates best practices.",https://werf.io/,sandbox,https://github.com/werf/werf,https://landscape.cncf.io/logos/c2af80744abaa2cfedfcf10e3b0b84db36099f12310e900f50b4c436165b1658.svg,https://twitter.com/werf_io,https://www.crunchbase.com/organization/cloud-native-computing-foundation,,2022-12-13,https://werf.devstats.cncf.io/,,,https://blog.werf.io,,https://cloud-native.slack.com/messages/werf,,,Go
